Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_success <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 39, 44)"
Potential Duplicate,test_add_item_success <-> test_add_item_update_quantity,86.7,"Similarity: 86.7% (lines 39, 48)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_update_quantity,82.5,"Similarity: 82.5% (lines 44, 48)"
Potential Duplicate,test_add_item_conflict_price <-> test_add_item_invalid_inputs,88.0,"Similarity: 88.0% (lines 54, 59)"
Potential Duplicate,test_add_item_conflict_price <-> test_add_item_invalid_types,82.5,"Similarity: 82.5% (lines 54, 69)"
Potential Duplicate,test_add_item_invalid_inputs <-> test_add_item_invalid_types,84.0,"Similarity: 84.0% (lines 59, 69)"
Potential Duplicate,test_apply_discount_invalid_inputs <-> test_apply_discount_invalid_types,85.7,"Similarity: 85.7% (lines 105, 113)"
Potential Duplicate,test_calculate_total_standard <-> test_calculate_total_with_discount_and_free_shipping,83.3,"Similarity: 83.3% (lines 145, 149)"
