Category,Name,Count,Details
Tested Method,__init__,48,Called 48 times in tests
Tested Method,add_item,30,Called 30 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,5,Called 5 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,7,Called 7 times in tests
Tested Method,calculate_total,8,Called 8 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_init_boundary_tax_rates <-> test_calculate_tax_valid,86.7,"Similarity: 86.7% (lines 17, 187)"
Potential Duplicate,test_init_negative_threshold <-> test_init_negative_shipping_cost,100.0,"Similarity: 100.0% (lines 31, 35)"
Potential Duplicate,test_add_item_with_quantity <-> test_total_items_multiple_quantities,88.0,"Similarity: 88.0% (lines 50, 121)"
Potential Duplicate,test_add_existing_item_increases_quantity <-> test_total_items_multiple_quantities,83.5,"Similarity: 83.5% (lines 55, 121)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,100.0,"Similarity: 100.0% (lines 67, 74)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_price_conflict,90.0,"Similarity: 90.0% (lines 67, 79)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_type_error,86.7,"Similarity: 86.7% (lines 67, 85)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_price_conflict,90.0,"Similarity: 90.0% (lines 74, 79)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_type_error,86.7,"Similarity: 86.7% (lines 74, 85)"
Potential Duplicate,test_add_item_price_conflict <-> test_add_item_type_error,85.0,"Similarity: 85.0% (lines 79, 85)"
