Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,26,Called 26 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,6,Called 6 times in tests
Tested Method,calculate_shipping,3,Called 3 times in tests
Tested Method,calculate_tax,2,Called 2 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,2,Called 2 times in tests
Potential Duplicate,test_add_item_new <-> test_add_item_increment_quantity,90.0,"Similarity: 90.0% (lines 43, 50)"
Potential Duplicate,test_add_item_type_error <-> test_add_item_invalid_values,88.0,"Similarity: 88.0% (lines 56, 64)"
Potential Duplicate,test_add_item_type_error <-> test_add_item_different_price_error,86.7,"Similarity: 86.7% (lines 56, 74)"
Potential Duplicate,test_add_item_invalid_values <-> test_add_item_different_price_error,93.3,"Similarity: 93.3% (lines 64, 74)"
Potential Duplicate,test_calculate_total_full_flow <-> test_calculate_total_discount_triggers_shipping,82.5,"Similarity: 82.5% (lines 140, 144)"
