Category,Name,Count,Details
Tested Method,__init__,28,Called 28 times in tests
Tested Method,add_item,57,Called 57 times in tests
Tested Method,remove_item,9,Called 9 times in tests
Tested Method,get_subtotal,10,Called 10 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,9,Called 9 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,9,Called 9 times in tests
Tested Method,total_items,15,Called 15 times in tests
Tested Method,list_items,5,Called 5 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,6,Called 6 times in tests
Potential Duplicate,test_zero_tax_rate <-> test_zero_shipping_cost,100.0,"Similarity: 100.0% (lines 30, 34)"
Potential Duplicate,test_add_single_item <-> test_add_item_with_quantity,93.3,"Similarity: 93.3% (lines 55, 59)"
Potential Duplicate,test_add_single_item <-> test_add_multiple_different_items,88.0,"Similarity: 88.0% (lines 55, 63)"
Potential Duplicate,test_add_single_item <-> test_add_same_item_twice_increases_quantity,88.0,"Similarity: 88.0% (lines 55, 68)"
Potential Duplicate,test_add_single_item <-> test_total_items_single_item,100.0,"Similarity: 100.0% (lines 55, 333)"
Potential Duplicate,test_add_single_item <-> test_total_items_with_quantity,93.3,"Similarity: 93.3% (lines 55, 337)"
Potential Duplicate,test_add_single_item <-> test_total_items_multiple_items,85.7,"Similarity: 85.7% (lines 55, 341)"
Potential Duplicate,test_add_single_item <-> test_total_items_after_remove,80.8,"Similarity: 80.8% (lines 55, 346)"
Potential Duplicate,test_add_single_item <-> test_clear_order_resets_total_items,80.8,"Similarity: 80.8% (lines 55, 371)"
Potential Duplicate,test_add_item_with_quantity <-> test_add_multiple_different_items,86.7,"Similarity: 86.7% (lines 59, 63)"
