Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,26,Called 26 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,6,Called 6 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_valid <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 39, 44)"
Potential Duplicate,test_add_item_valid <-> test_add_item_existing_update_quantity,86.7,"Similarity: 86.7% (lines 39, 48)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_existing_update_quantity,90.0,"Similarity: 90.0% (lines 44, 48)"
Potential Duplicate,test_add_item_existing_different_price_error <-> test_add_item_invalid_types,85.0,"Similarity: 85.0% (lines 54, 59)"
Potential Duplicate,test_add_item_existing_different_price_error <-> test_add_item_invalid_values,88.0,"Similarity: 88.0% (lines 54, 67)"
Potential Duplicate,test_add_item_invalid_types <-> test_add_item_invalid_values,88.0,"Similarity: 88.0% (lines 59, 67)"
Potential Duplicate,test_apply_discount_invalid_types <-> test_apply_discount_invalid_values,85.7,"Similarity: 85.7% (lines 102, 108)"
Potential Duplicate,test_calculate_total_valid <-> test_calculate_total_free_shipping,86.7,"Similarity: 86.7% (lines 138, 142)"
Potential Duplicate,test_calculate_total_invalid_discount_type <-> test_calculate_total_invalid_discount_value,90.0,"Similarity: 90.0% (lines 150, 155)"
