Category,Name,Count,Details
Tested Method,__init__,85,Called 85 times in tests
Tested Method,add_item,75,Called 75 times in tests
Tested Method,remove_item,14,Called 14 times in tests
Tested Method,get_subtotal,13,Called 13 times in tests
Tested Method,apply_discount,13,Called 13 times in tests
Tested Method,calculate_shipping,10,Called 10 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,11,Called 11 times in tests
Tested Method,total_items,13,Called 13 times in tests
Tested Method,list_items,10,Called 10 times in tests
Tested Method,is_empty,11,Called 11 times in tests
Tested Method,clear_order,5,Called 5 times in tests
Potential Duplicate,test_init_zero_shipping_threshold <-> test_init_zero_shipping_cost,100.0,"Similarity: 100.0% (lines 29, 34)"
Potential Duplicate,test_add_item_single_explicit_quantity <-> test_add_item_duplicate_name,95.0,"Similarity: 95.0% (lines 57, 69)"
Potential Duplicate,test_add_item_single_explicit_quantity <-> test_total_items_single_item_quantity_one,85.0,"Similarity: 85.0% (lines 57, 342)"
Potential Duplicate,test_add_item_single_explicit_quantity <-> test_total_items_single_item_quantity_greater_than_one,85.0,"Similarity: 85.0% (lines 57, 347)"
Potential Duplicate,test_add_item_single_explicit_quantity <-> test_total_items_multiple_items,86.7,"Similarity: 86.7% (lines 57, 352)"
Potential Duplicate,test_add_item_multiple_different_items <-> test_list_items_single_item,86.7,"Similarity: 86.7% (lines 62, 389)"
Potential Duplicate,test_add_item_multiple_different_items <-> test_list_items_order_preserved,100.0,"Similarity: 100.0% (lines 62, 405)"
Potential Duplicate,test_add_item_multiple_different_items <-> test_list_items_after_removal,80.8,"Similarity: 80.8% (lines 62, 413)"
Potential Duplicate,test_add_item_duplicate_name <-> test_total_items_single_item_quantity_one,84.0,"Similarity: 84.0% (lines 69, 342)"
Potential Duplicate,test_add_item_duplicate_name <-> test_total_items_single_item_quantity_greater_than_one,84.0,"Similarity: 84.0% (lines 69, 347)"
