Category,Name,Count,Details
Tested Method,__init__,11,Called 11 times in tests
Tested Method,add_item,28,Called 28 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,5,Called 5 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,6,Called 6 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_custom_values <-> test_calculate_total_standard,82.2,"Similarity: 82.2% (lines 14, 159)"
Potential Duplicate,test_init_custom_values <-> test_calculate_total_free_shipping,82.2,"Similarity: 82.2% (lines 14, 163)"
Potential Duplicate,test_add_item_new <-> test_add_item_update_existing,85.0,"Similarity: 85.0% (lines 45, 50)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,86.7,"Similarity: 86.7% (lines 66, 74)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_zero,86.7,"Similarity: 86.7% (lines 109, 112)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_full,86.7,"Similarity: 86.7% (lines 109, 115)"
Potential Duplicate,test_apply_discount_zero <-> test_apply_discount_full,100.0,"Similarity: 100.0% (lines 112, 115)"
Potential Duplicate,test_apply_discount_invalid_discount_range <-> test_apply_discount_invalid_discount_type,85.0,"Similarity: 85.0% (lines 124, 130)"
Potential Duplicate,test_calculate_total_standard <-> test_calculate_total_free_shipping,86.7,"Similarity: 86.7% (lines 159, 163)"
Potential Duplicate,test_calculate_total_invalid_discount <-> test_calculate_total_invalid_discount_type,90.0,"Similarity: 90.0% (lines 171, 176)"
