Category,Name,Count,Details
Tested Method,__init__,6,Called 6 times in tests
Tested Method,add_item,42,Called 42 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,17,Called 17 times in tests
Tested Method,apply_discount,6,Called 6 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,11,Called 11 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_init_default_values <-> test_calculate_total_empty_order,100.0,"Similarity: 100.0% (lines 9, 162)"
Potential Duplicate,test_init_custom_tax_rate <-> test_init_custom_free_shipping_threshold,85.0,"Similarity: 85.0% (lines 13, 19)"
Potential Duplicate,test_init_custom_tax_rate <-> test_init_custom_shipping_cost,85.0,"Similarity: 85.0% (lines 13, 25)"
Potential Duplicate,test_init_custom_tax_rate <-> test_calculate_total_no_discount,90.0,"Similarity: 90.0% (lines 13, 166)"
Potential Duplicate,test_init_custom_tax_rate <-> test_calculate_total_with_discount,93.3,"Similarity: 93.3% (lines 13, 171)"
Potential Duplicate,test_init_custom_tax_rate <-> test_calculate_total_with_shipping,85.7,"Similarity: 85.7% (lines 13, 176)"
Potential Duplicate,test_init_custom_tax_rate <-> test_calculate_total_free_shipping,90.0,"Similarity: 90.0% (lines 13, 181)"
Potential Duplicate,test_init_custom_free_shipping_threshold <-> test_init_custom_shipping_cost,85.0,"Similarity: 85.0% (lines 19, 25)"
Potential Duplicate,test_init_custom_free_shipping_threshold <-> test_calculate_total_no_discount,85.7,"Similarity: 85.7% (lines 19, 166)"
Potential Duplicate,test_init_custom_free_shipping_threshold <-> test_calculate_total_with_discount,85.0,"Similarity: 85.0% (lines 19, 171)"
