Category,Name,Count,Details
Tested Method,__init__,8,Called 8 times in tests
Tested Method,add_item,29,Called 29 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,6,Called 6 times in tests
Tested Method,calculate_shipping,8,Called 8 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,5,Called 5 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,2,Called 2 times in tests
Potential Duplicate,test_add_increment_existing_item_success <-> test_add_multiple_different_items_success,87.5,"Similarity: 87.5% (lines 47, 53)"
Potential Duplicate,test_add_increment_existing_item_success <-> test_total_items_count_correct,84.2,"Similarity: 84.2% (lines 47, 117)"
Potential Duplicate,test_add_empty_name_exception <-> test_add_invalid_quantity_exception,90.0,"Similarity: 90.0% (lines 59, 69)"
Potential Duplicate,test_add_empty_name_exception <-> test_add_price_mismatch_exception,86.7,"Similarity: 86.7% (lines 59, 73)"
Potential Duplicate,test_add_empty_name_exception <-> test_add_invalid_types_exception,84.0,"Similarity: 84.0% (lines 59, 78)"
Potential Duplicate,test_add_invalid_price_exception <-> test_add_invalid_quantity_exception,90.0,"Similarity: 90.0% (lines 63, 69)"
Potential Duplicate,test_add_invalid_price_exception <-> test_add_price_mismatch_exception,86.7,"Similarity: 86.7% (lines 63, 73)"
Potential Duplicate,test_add_invalid_price_exception <-> test_add_invalid_types_exception,84.0,"Similarity: 84.0% (lines 63, 78)"
Potential Duplicate,test_add_invalid_quantity_exception <-> test_add_price_mismatch_exception,93.3,"Similarity: 93.3% (lines 69, 73)"
Potential Duplicate,test_add_invalid_quantity_exception <-> test_add_invalid_types_exception,88.0,"Similarity: 88.0% (lines 69, 78)"
