Category,Name,Count,Details
Tested Method,__init__,75,Called 75 times in tests
Tested Method,add_item,41,Called 41 times in tests
Tested Method,remove_item,5,Called 5 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,10,Called 10 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,8,Called 8 times in tests
Tested Method,total_items,3,Called 3 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,2,Called 2 times in tests
Potential Duplicate,test_init_default_parameters <-> test_init_free_shipping_threshold_as_int,86.7,"Similarity: 86.7% (lines 6, 353)"
Potential Duplicate,test_init_default_parameters <-> test_init_shipping_cost_as_int,86.7,"Similarity: 86.7% (lines 6, 357)"
Potential Duplicate,test_init_tax_rate_boundary_zero <-> test_init_tax_rate_boundary_one,100.0,"Similarity: 100.0% (lines 47, 51)"
Potential Duplicate,test_init_tax_rate_boundary_zero <-> test_init_tax_rate_as_int,100.0,"Similarity: 100.0% (lines 47, 349)"
Potential Duplicate,test_init_tax_rate_boundary_one <-> test_init_tax_rate_as_int,100.0,"Similarity: 100.0% (lines 51, 349)"
Potential Duplicate,test_add_item_single <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 55, 63)"
Potential Duplicate,test_add_item_single <-> test_add_item_duplicate_same_price,84.4,"Similarity: 84.4% (lines 55, 68)"
Potential Duplicate,test_add_item_single <-> test_add_item_price_as_int,85.7,"Similarity: 85.7% (lines 55, 361)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_duplicate_same_price,82.9,"Similarity: 82.9% (lines 63, 68)"
Potential Duplicate,test_add_item_duplicate_same_price <-> test_add_item_price_as_int,82.9,"Similarity: 82.9% (lines 68, 361)"
