Category,Name,Count,Details
Tested Method,__init__,3,Called 3 times in tests
Tested Method,add_item,18,Called 18 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,4,Called 4 times in tests
Tested Method,apply_discount,4,Called 4 times in tests
Tested Method,calculate_shipping,3,Called 3 times in tests
Tested Method,calculate_tax,2,Called 2 times in tests
Tested Method,calculate_total,2,Called 2 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 28, 40)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_zero_quantity,86.7,"Similarity: 86.7% (lines 28, 44)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_negative_quantity,86.7,"Similarity: 86.7% (lines 28, 48)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_negative_price,86.7,"Similarity: 86.7% (lines 32, 36)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 32, 40)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_zero_quantity,86.7,"Similarity: 86.7% (lines 32, 44)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_negative_quantity,86.7,"Similarity: 86.7% (lines 32, 48)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 36, 40)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_zero_quantity,86.7,"Similarity: 86.7% (lines 36, 44)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_negative_quantity,86.7,"Similarity: 86.7% (lines 36, 48)"
