Category,Name,Count,Details
Tested Method,__init__,67,Called 67 times in tests
Tested Method,add_item,39,Called 39 times in tests
Tested Method,remove_item,5,Called 5 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,6,Called 6 times in tests
Tested Method,total_items,3,Called 3 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_init_tax_rate_zero <-> test_init_tax_rate_one,100.0,"Similarity: 100.0% (lines 47, 51)"
Potential Duplicate,test_init_tax_rate_zero <-> test_init_tax_rate_as_int,100.0,"Similarity: 100.0% (lines 47, 55)"
Potential Duplicate,test_init_tax_rate_one <-> test_init_tax_rate_as_int,100.0,"Similarity: 100.0% (lines 51, 55)"
Potential Duplicate,test_add_item_single <-> test_add_item_with_quantity,82.5,"Similarity: 82.5% (lines 59, 67)"
Potential Duplicate,test_add_item_single <-> test_add_item_duplicate_same_price,82.2,"Similarity: 82.2% (lines 59, 72)"
Potential Duplicate,test_add_item_with_quantity <-> test_add_item_duplicate_same_price,85.7,"Similarity: 85.7% (lines 67, 72)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_negative_price,100.0,"Similarity: 100.0% (lines 90, 95)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_zero_quantity,100.0,"Similarity: 100.0% (lines 90, 100)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_negative_quantity,100.0,"Similarity: 100.0% (lines 90, 105)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_invalid_price_type,90.0,"Similarity: 90.0% (lines 90, 115)"
