Category,Name,Count,Details
Tested Method,__init__,5,Called 5 times in tests
Tested Method,add_item,53,Called 53 times in tests
Tested Method,remove_item,8,Called 8 times in tests
Tested Method,get_subtotal,9,Called 9 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,10,Called 10 times in tests
Tested Method,total_items,14,Called 14 times in tests
Tested Method,list_items,6,Called 6 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,4,Called 4 times in tests
Potential Duplicate,test_add_item_single <-> test_add_item_multiple_quantity,90.0,"Similarity: 90.0% (lines 21, 25)"
Potential Duplicate,test_add_item_single <-> test_add_item_default_quantity,100.0,"Similarity: 100.0% (lines 21, 29)"
Potential Duplicate,test_add_item_single <-> test_add_item_multiple_different,83.3,"Similarity: 83.3% (lines 21, 33)"
Potential Duplicate,test_add_item_single <-> test_add_item_same_name_updates,85.0,"Similarity: 85.0% (lines 21, 38)"
Potential Duplicate,test_add_item_single <-> test_total_items_single,90.0,"Similarity: 90.0% (lines 21, 232)"
Potential Duplicate,test_add_item_single <-> test_total_items_multiple,83.3,"Similarity: 83.3% (lines 21, 236)"
Potential Duplicate,test_add_item_multiple_quantity <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 25, 29)"
Potential Duplicate,test_add_item_multiple_quantity <-> test_add_item_multiple_different,86.7,"Similarity: 86.7% (lines 25, 33)"
Potential Duplicate,test_add_item_multiple_quantity <-> test_add_item_same_name_updates,84.0,"Similarity: 84.0% (lines 25, 38)"
Potential Duplicate,test_add_item_multiple_quantity <-> test_total_items_single,100.0,"Similarity: 100.0% (lines 25, 232)"
