Category,Name,Count,Details
Tested Method,__init__,11,Called 11 times in tests
Tested Method,add_item,29,Called 29 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_success <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 50, 55)"
Potential Duplicate,test_add_item_success <-> test_add_existing_item_updates_quantity,86.7,"Similarity: 86.7% (lines 50, 59)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_existing_item_updates_quantity,90.0,"Similarity: 90.0% (lines 55, 59)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_empty_name,90.0,"Similarity: 90.0% (lines 70, 74)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 70, 88)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_invalid_quantity_value,86.7,"Similarity: 86.7% (lines 70, 92)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity_type,86.7,"Similarity: 86.7% (lines 74, 88)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity_value,90.0,"Similarity: 90.0% (lines 74, 92)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_zero_or_negative_price,86.7,"Similarity: 86.7% (lines 78, 82)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 78, 88)"
