Category,Name,Count,Details
Tested Method,__init__,64,Called 64 times in tests
Tested Method,add_item,35,Called 35 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,6,Called 6 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_add_item_single <-> test_add_item_default_quantity,85.0,"Similarity: 85.0% (lines 46, 51)"
Potential Duplicate,test_add_item_single <-> test_add_item_duplicate_same_price,92.0,"Similarity: 92.0% (lines 46, 56)"
Potential Duplicate,test_add_item_single <-> test_total_items_single_item,90.0,"Similarity: 90.0% (lines 46, 267)"
Potential Duplicate,test_add_item_single <-> test_total_items_multiple_items,90.0,"Similarity: 90.0% (lines 46, 272)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_duplicate_same_price,83.3,"Similarity: 83.3% (lines 51, 56)"
Potential Duplicate,test_add_item_default_quantity <-> test_total_items_multiple_items,86.7,"Similarity: 86.7% (lines 51, 272)"
Potential Duplicate,test_add_item_duplicate_same_price <-> test_total_items_single_item,92.0,"Similarity: 92.0% (lines 56, 267)"
Potential Duplicate,test_add_item_duplicate_same_price <-> test_total_items_multiple_items,96.7,"Similarity: 96.7% (lines 56, 272)"
Potential Duplicate,test_add_item_duplicate_different_price <-> test_add_item_empty_name,86.7,"Similarity: 86.7% (lines 62, 68)"
Potential Duplicate,test_add_item_duplicate_different_price <-> test_add_item_negative_price,93.3,"Similarity: 93.3% (lines 62, 73)"
