Category,Name,Count,Details
Tested Method,__init__,114,Called 114 times in tests
Tested Method,add_item,92,Called 92 times in tests
Tested Method,remove_item,10,Called 10 times in tests
Tested Method,get_subtotal,8,Called 8 times in tests
Tested Method,apply_discount,12,Called 12 times in tests
Tested Method,calculate_shipping,9,Called 9 times in tests
Tested Method,calculate_tax,7,Called 7 times in tests
Tested Method,calculate_total,23,Called 23 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,5,Called 5 times in tests
Tested Method,is_empty,8,Called 8 times in tests
Tested Method,clear_order,6,Called 6 times in tests
Potential Duplicate,test_init_tax_rate_none_raises_type_error <-> test_init_shipping_cost_boolean_raises_type_error,100.0,"Similarity: 100.0% (lines 23, 31)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_tax_rate_one_boundary,100.0,"Similarity: 100.0% (lines 51, 55)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_zero_shipping_and_threshold,100.0,"Similarity: 100.0% (lines 51, 59)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_zero_shipping_and_threshold,100.0,"Similarity: 100.0% (lines 55, 59)"
Potential Duplicate,test_add_item_single_item_with_defaults <-> test_add_item_single_item_with_custom_quantity,82.5,"Similarity: 82.5% (lines 64, 72)"
Potential Duplicate,test_add_item_single_item_with_defaults <-> test_add_item_multiple_different_items,84.4,"Similarity: 84.4% (lines 64, 77)"
Potential Duplicate,test_add_item_single_item_with_defaults <-> test_add_item_duplicate_same_name_and_price,87.5,"Similarity: 87.5% (lines 64, 84)"
Potential Duplicate,test_add_item_single_item_with_defaults <-> test_add_item_duplicate_multiple_increments,82.2,"Similarity: 82.2% (lines 64, 91)"
Potential Duplicate,test_add_item_single_item_with_defaults <-> test_add_item_very_small_price_boundary,82.9,"Similarity: 82.9% (lines 64, 154)"
Potential Duplicate,test_add_item_single_item_with_defaults <-> test_add_item_large_quantity,82.9,"Similarity: 82.9% (lines 64, 159)"
